rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
32;32;;;;Lapras VMAX ;ラプラスVMAX;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Lapras-VMAX.S4A.32.36344.png;s4
33;33;;;;Suicune ;スイクン;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Suicune.S4A.33.36345.png;s4
34;34;;;;Feebas ;ヒンバス;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Feebas.S4A.34.36346.png;s4
35;35;;;;Milotic ;ミロカロス;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Milotic.S4A.35.36347.png;s4
36;36;;;;Kyogre ;カイオーガ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Kyogre.S4A.36.36164.png;s4
37;37;;;;Galarian Darumaka ;ガラルダルマッカ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Galarian-Darumaka.S4A.37.36348.png;s4
38;38;;;;Galarian Darmanitan ;ガラルヒヒダルマ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Galarian-Darmanitan.S4A.38.36349.png;s4
39;39;;;;Sobble ;メッソン;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Sobble.S4A.39.36350.png;s4
40;40;;;;Drizzile ;ジメレオン;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Drizzile.S4A.40.36351.png;s4
41;41;;;;Inteleon ;インテレオン;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Inteleon.S4A.41.36352.png;s4
42;42;;;;Chewtle ;カムカメ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Chewtle.S4A.42.36353.png;s4
43;43;;;;Drednaw ;カジリガメ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Drednaw.S4A.43.36354.png;s4
44;44;;;;Cramorant ;ウッウ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Cramorant.S4A.44.36355.png;s4
45;45;;;;Arrokuda ;サシカマス;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Arrokuda.S4A.45.36356.png;s4
46;46;;;;Barraskewda ;カマスジョー;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Barraskewda.S4A.46.36357.png;s4
47;47;;;;Snom ;ユキハミ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Snom.S4A.47.36358.png;s4
48;48;;;;Frosmoth ;モスノウ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Frosmoth.S4A.48.36359.png;s4
49;49;;;;Eiscue ;コオリッポ;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Eiscue.S4A.49.36360.png;s4
50;50;;;;Dracovish ;ウオノラゴン;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Dracovish.S4A.50.36361.png;s4
51;51;;;;Arctovish ;ウオチルドン;Pokemon;Water;;;https://pod.pokellector.com/cards/301/Arctovish.S4A.51.36362.png;s4
52;52;;;;Rotom ;ロトム;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Rotom.S4A.52.36363.png;s4
53;53;;;;Tapu Koko ;カプ・コケコ;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Tapu-Koko.S4A.53.36364.png;s4
54;54;;;;Yamper ;ワンパチ;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Yamper.S4A.54.36365.png;s4
55;55;;;;Boltund ;パルスワン;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Boltund.S4A.55.36366.png;s4
56;56;;;;Boltund V ;パルスワンV;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Boltund-V.S4A.56.35868.png;s4
57;57;;;;Toxel ;エレズン;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Toxel.S4A.57.36367.png;s4
