rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
20;20;Rare Holo;;Lumineon;Lumineon;Pokémon;Water;457;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10404.JPG;dp6
21;21;Common;;Blizzi;Snover;Pokémon;Water;459;Kagemaru Himeno;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10405.JPG;dp6
22;22;Rare;;Blizzaroi;Abomasnow;Pokémon;Water;460;Mitsuhiro Arita;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10406.JPG;dp6
23;23;Uncommon;;Pichu;Pichu;Pokémon;Lightning;172;Atsuko Nishida;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10407.JPG;dp6
24;24;Common;;Pikachu;Pikachu;Pokémon;Lightning;25;Hajime Kusajima;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10103.JPG;dp6
25;25;Rare Holo;;Raichu;Raichu;Pokémon;Lightning;26;Kagemaru Himeno;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10408.JPG;dp6
26;26;Ultra;Niv.X;Raichu Niv.X;Raichu LV.X;Pokémon;Lightning;26;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1286923.jpg;dp6
27;27;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10102.JPG;dp6
28;28;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;Kent Kanetsuna;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1182366.jpg;dp6
29;29;Uncommon;;Électrode;Electrode;Pokémon;Lightning;101;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10410.JPG;dp6
30;30;Common;;Fantominus;Gastly;Pokémon;Psychic;92;Aya Kusube;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10411.JPG;dp6
31;31;Uncommon;;Spectrum;Haunter;Pokémon;Psychic;93;Yukiko Baba;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10412.JPG;dp6
32;32;Rare;;Ectoplasma;Gengar;Pokémon;Psychic;94;Hajime Kusajima;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10101.JPG;dp6
33;33;Common;;Feuforeve;Misdreavus;Pokémon;Psychic;200;Atsuko Nishida;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10413.JPG;dp6
34;34;Rare Holo;;Magirêve;Mismagius;Pokémon;Psychic;429;Midori Harada;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10414.JPG;dp6
35;35;Uncommon;;Rozbouton;Budew;Pokémon;Psychic;406;Yuka Morii;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10415.JPG;dp6
36;36;Common;;Roselia;Roselia;Pokémon;Psychic;315;Sumiyoshi Kizuki;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10416.JPG;dp6
37;37;Rare;;Roserade;Roserade;Pokémon;Psychic;407;Mitsuhiro Arita;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10417.JPG;dp6
38;38;Common;;Skelenox;Duskull;Pokémon;Psychic;355;Kouki Saitou;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10100.JPG;dp6
39;39;Common;;Skelenox;Duskull;Pokémon;Psychic;355;Sachiko Adachi;https://res.cloudinary.com/dkhwpritu/image/upload/v1557577841/modifs/Capture_d_e%CC%81cran_2019-05-11_a%CC%80_14.28.20.png;dp6
40;40;Uncommon;;Teraclope;Dusclops;Pokémon;Psychic;356;Yukiko Baba;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10099.JPG;dp6
41;41;Rare;;Noctunoir;Dusknoir;Pokémon;Psychic;477;Tomoaki Imakuni;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10098.JPG;dp6
