number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
H15/H32;Rare Holo;;Lanturn;Lanturn;Pokémon;Lightning;171;Yuka Morii;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209925.jpg;;Aquapolis
H16/H32;Rare Holo;;Magneton;Magneton;Pokémon;Metal;82;Hikaru Koike;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209933.jpg;;Aquapolis
H17/H32;Rare Holo;;Grotadmorv;Muk;Pokémon;Grass;89;Hajime Kusajima;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209944.jpg;;Aquapolis
H18/H32;Rare Holo;;Nidoking;Nidoking;Pokémon;Fighting;34;Naoyo Kimura;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209947.jpg;;Aquapolis
H19/H32;Rare Holo;;Feunard;Ninetales;Pokémon;Fire;38;Kagemaru Himeno;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209951.jpg;;Aquapolis
H20/H32;Rare Holo;;Octillery;Octillery;Pokémon;Water;224;Kouki Saitou;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209953.jpg;;Aquapolis
H21/H32;Rare Holo;;Cizayox;Scizor;Pokémon;Metal;212;Hisao Nakamura;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209975.jpg;;Aquapolis
H22/H32;Rare Holo;;Roigada;Slowking;Pokémon;Psychic;199;Aya Kusube;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209985.jpg;;Aquapolis
H23/H32;Rare Holo;;Steelix;Steelix;Pokémon;Metal;208;Hajime Kusajima;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209993.jpg;;Aquapolis
H24/H32;Rare Holo;;Simularbre;Sudowoodo;Pokémon;Fighting;185;Kagemaru Himeno;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209995.jpg;;Aquapolis
H25/H32;Rare Holo;;Suicune;Suicune;Pokémon;Water;245;Atsuko Nishida;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/209997.jpg;;Aquapolis
H26/H32;Rare Holo;;Tentacruel;Tentacruel;Pokémon;Water;73;Hajime Kusajima;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210002.jpg;;Aquapolis
H27/H32;Rare Holo;;Togetic;Togetic;Pokémon;Colorless;176;Kagemaru Himeno;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210006.jpg;;Aquapolis
H28/H32;Rare Holo;;Tyranocif;Tyranitar;Pokémon;Darkness;248;Naoyo Kimura;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210010.jpg;;Aquapolis
H29/H32;Rare Holo;;Noctali;Umbreon;Pokémon;Darkness;197;Mitsuhiro Arita;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210013.jpg;;Aquapolis
H30/H32;Rare Holo;;Empiflor;Victreebel;Pokémon;Grass;71;Miki Tanaka;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210016.jpg;;Aquapolis
H31/H32;Rare Holo;;Rafflésia;Vileplume;Pokémon;Grass;45;Kyoko Umemoto;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210018.jpg;;Aquapolis
H32/H32;Rare Holo;;Electhor;Zapdos;Pokémon;Lightning;145;Hajime Kusajima;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/210029.jpg;;Aquapolis
